id,sum
61967,3
61968,1
61969,5
61970,5
61971,0
61972,1
61973,0
61974,6
61975,1
61976,0
61977,4
61978,1
61979,5
61980,0
61981,0
61982,0
61983,5
61984,3
61985,1
61986,5
61987,0
61988,0
61989,1
61990,4
61991,0
61992,5
61993,5
61994,6
61995,1
61996,0
61997,4
61998,1
61999,5
62000,0
62001,5
62002,3
62003,5
62004,6
62005,4
62006,3
62007,2
62008,5
62009,4
62010,0
62011,0
62012,3
62013,5
62014,7
62015,1
62016,1
62017,0
62018,4
62019,0
62020,5
62021,5
62022,0
62023,5
62024,0
62025,6
62026,1
62027,6
62028,1
62029,0
62030,5
62031,6
62032,2
62033,5
62034,6
62035,1
62036,6
62037,5
62038,1
62039,0
62040,5
62041,0
62042,1
62043,0
62044,0
62045,4
62046,7
62047,5
62048,1
62049,3
62050,4
62051,0
62052,2
62053,4
62054,0
62055,6
62056,4
62057,0
62058,5
62059,6
62060,5
62061,7
62062,3
62063,0
62064,5
62065,6
62066,0
62067,1
62068,1
62069,6
62070,0
62071,0
62072,1
62073,5
62074,5
62075,4
62076,5
62077,5
62078,6
62079,0
62080,6
62081,1
62082,3
62083,6
62084,0
62085,0
62086,4
62087,0
62088,3
62089,7
62090,5
62091,0
62092,7
62093,0
62094,4
62095,6
62096,5
62097,0
62098,4
62099,5
62100,5
62101,0
62102,2
62103,5
62104,6
62105,0
62106,0
62107,5
62108,1
62109,2
62110,0
62111,6
62112,0
62113,4
62114,7
62115,0
62116,1
62117,6
62118,4
62119,0
62120,5
62121,0
62122,5
62123,6
62124,5
62125,3
62126,7
62127,6
62128,0
62129,0
62130,5
62131,1
62132,6
62133,4
62134,0
62135,4
62136,0
62137,3
62138,0
62139,0
62140,6
62141,7
62142,5
62143,4
62144,2
62145,2
62146,6
62147,4
62148,1
62149,3
62150,4
62151,0
62152,0
62153,5
62154,0
62155,0
62156,0
62157,7
62158,0
62159,0
62160,4
62161,0
62162,4
62163,4
62164,1
62165,3
62166,3
62167,3
62168,4
62169,0
62170,4
62171,0
62172,4
62173,4
62174,6
62175,4
62176,5
62177,1
62178,5
62179,4
62180,4
62181,0
62182,3
62183,6
62184,6
62185,6
62186,5
62187,5
62188,6
62189,5
62190,0
62191,4
62192,6
62193,0
62194,6
62195,2
62196,5
62197,0
62198,3
62199,5
62200,3
62201,6
62202,4
62203,5
62204,0
62205,7
62206,6
62207,5
62208,5
62209,0
62210,5
62211,5
62212,5
62213,0
62214,7
62215,5
62216,4
62217,3
62218,0
62219,1
62220,2
62221,5
62222,4
62223,3
62224,3
62225,0
62226,1
62227,1
62228,1
62229,6
62230,6
62231,6
62232,3
62233,0
62234,0
62235,1
62236,0
62237,7
62238,1
62239,5
62240,0
62241,0
62242,4
62243,5
62244,0
62245,4
62246,0
62247,5
62248,2
62249,6
62250,6
62251,0
62252,7
62253,2
62254,7
62255,0
62256,4
62257,7
62258,0
62259,5
62260,1
62261,2
62262,5
62263,6
62264,4
62265,1
62266,0
62267,7
62268,0
62269,5
62270,4
62271,4
62272,5
62273,0
62274,5
62275,6
62276,5
62277,0
62278,3
62279,3
62280,3
62281,1
62282,4
62283,2
62284,0
62285,2
62286,0
62287,3
62288,1
62289,5
62290,1
62291,6
62292,0
62293,1
62294,4
62295,4
62296,2
62297,0
62298,6
62299,6
62300,0
62301,0
62302,5
62303,0
62304,1
62305,4
62306,4
62307,0
62308,5
62309,3
62310,5
62311,3
62312,6
62313,6
62314,5
62315,1
62316,5
62317,4
62318,0
62319,6
62320,4
62321,5
62322,0
62323,6
62324,0
62325,0
62326,4
62327,5
62328,1
62329,4
62330,0
62331,0
62332,3
62333,6
62334,5
62335,6
62336,0
62337,0
62338,0
62339,6
62340,1
62341,5
62342,5
62343,0
62344,1
62345,6
62346,0
62347,5
62348,0
62349,5
62350,6
62351,5
62352,0
62353,5
62354,6
62355,1
62356,5
62357,0
62358,0
62359,1
62360,4
62361,5
62362,6
62363,7
62364,0
62365,0
62366,1
62367,4
62368,4
62369,6
62370,4
62371,0
62372,6
62373,3
62374,0
62375,2
62376,3
62377,0
62378,7
62379,0
62380,4
62381,7
62382,0
62383,0
62384,1
62385,0
62386,1
62387,5
62388,8
62389,4
62390,0
62391,0
62392,4
62393,5
62394,6
62395,1
62396,5
62397,6
62398,1
62399,0
62400,6
62401,1
62402,5
62403,0
62404,4
62405,5
62406,1
62407,6
62408,5
62409,0
62410,6
62411,5
62412,3
62413,4
62414,0
62415,2
62416,2
62417,4
62418,6
62419,4
62420,4
62421,5
62422,4
62423,0
62424,6
62425,0
62426,0
62427,6
62428,1
62429,0
62430,4
62431,3
62432,0
62433,0
62434,0
62435,0
62436,1
62437,4
62438,5
62439,4
62440,1
62441,5
62442,0
62443,0
62444,1
62445,0
62446,0
62447,5
62448,1
62449,0
62450,3
62451,5
62452,0
62453,7
62454,1
62455,6
62456,6
62457,5
62458,2
62459,4
62460,2
62461,5
62462,3
62463,0
62464,3
62465,0
62466,1
62467,2
62468,0
62469,0
62470,0
62471,3
62472,4
62473,1
62474,0
62475,1
62476,6
62477,0
62478,6
62479,3
62480,1
62481,1
62482,6
62483,0
62484,0
62485,3
62486,0
62487,5
62488,3
62489,0
62490,6
62491,0
62492,4
62493,0
62494,5
62495,1
62496,0
62497,0
62498,1
62499,5
62500,3
62501,5
62502,2
62503,6
62504,5
62505,4
62506,0
62507,2
62508,0
62509,4
62510,2
62511,3
62512,4
62513,0
62514,0
62515,5
62516,0
62517,1
62518,5
62519,5
62520,0
62521,5
62522,0
62523,0
62524,0
62525,4
62526,0
62527,3
62528,7
62529,5
62530,5
62531,0
62532,0
62533,6
62534,0
62535,6
62536,3
62537,1
62538,5
62539,1
62540,6
62541,6
62542,1
62543,3
62544,6
62545,0
62546,0
62547,0
62548,1
62549,5
62550,0
62551,5
62552,6
62553,3
62554,5
62555,3
62556,5
62557,1
62558,0
62559,0
62560,5
62561,5
62562,2
62563,7
62564,4
62565,5
62566,5
62567,0
62568,6
62569,6
62570,0
62571,2
62572,5
62573,2
62574,2
62575,0
62576,1
62577,1
62578,5
62579,1
62580,0
62581,6
62582,5
62583,1
62584,1
62585,5
62586,0
62587,6
62588,3
62589,7
62590,5
62591,0
62592,0
62593,0
62594,0
62595,6
62596,1
62597,3
62598,0
62599,6
62600,0
62601,0
62602,6
62603,8
62604,5
62605,5
62606,5
62607,2
62608,6
62609,7
62610,5
62611,7
62612,5
62613,0
62614,3
62615,0
62616,5
62617,5
62618,5
62619,3
62620,1
62621,6
62622,7
62623,0
62624,3
62625,5
62626,5
62627,6
62628,0
62629,1
62630,6
62631,1
62632,6
62633,6
62634,7
62635,6
62636,4
62637,4
62638,4
62639,0
62640,1
62641,5
62642,0
62643,5
62644,0
62645,3
62646,2
62647,3
62648,6
62649,3
62650,5
62651,0
62652,6
62653,0
62654,5
62655,0
62656,4
62657,1
62658,5
62659,5
62660,4
62661,0
62662,3
62663,5
62664,0
62665,4
62666,7
62667,6
62668,0
62669,2
62670,4
62671,5
62672,5
62673,0
62674,0
62675,7
62676,5
62677,0
62678,1
62679,5
62680,4
62681,3
62682,1
62683,4
62684,0
62685,4
62686,4
62687,3
62688,0
62689,0
62690,5
62691,4
62692,6
62693,3
62694,0
62695,7
62696,1
62697,5
62698,1
62699,0
62700,5
62701,7
62702,4
62703,6
62704,2
62705,4
62706,4
62707,1
62708,3
62709,5
62710,1
62711,3
62712,6
62713,5
62714,0
62715,0
62716,5
62717,4
62718,2
62719,3
62720,6
62721,4
62722,0
62723,0
62724,4
62725,6
62726,1
62727,0
62728,0
62729,4
62730,0
62731,6
62732,1
62733,0
62734,0
62735,0
62736,0
62737,6
62738,4
62739,5
62740,4
62741,6
62742,1
62743,1
62744,5
62745,5
62746,4
62747,1
62748,0
62749,6
62750,4
62751,1
62752,5
62753,5
62754,3
62755,3
62756,1
62757,6
62758,6
62759,4
62760,0
62761,5
62762,3
62763,4
62764,7
62765,4
62766,0
62767,5
62768,2
62769,6
62770,7
62771,4
62772,0
62773,0
62774,5
62775,0
62776,4
62777,3
62778,6
62779,1
62780,3
62781,2
62782,6
62783,2
62784,0
62785,4
62786,4
62787,6
62788,4
62789,3
62790,6
62791,0
62792,7
62793,0
62794,0
62795,0
62796,0
62797,4
62798,0
62799,4
62800,5
62801,3
62802,4
62803,7
62804,0
62805,4
62806,7
62807,5
62808,5
62809,4
62810,0
62811,0
62812,5
62813,4
62814,7
62815,4
62816,3
62817,5
62818,5
62819,4
62820,4
62821,1
62822,0
62823,4
62824,1
62825,0
62826,6
62827,0
62828,5
62829,0
62830,3
62831,5
62832,4
62833,5
62834,5
62835,7
62836,5
62837,2
62838,0
62839,4
62840,6
62841,6
62842,1
62843,1
62844,3
62845,0
62846,0
62847,4
62848,4
62849,0
62850,1
62851,1
62852,4
62853,0
62854,4
62855,7
62856,6
62857,0
62858,6
62859,5
62860,0
62861,6
62862,3
62863,5
62864,5
62865,0
62866,0
62867,0
62868,5
62869,1
62870,5
62871,0
62872,2
62873,3
62874,1
62875,4
62876,3
62877,4
62878,1
62879,6
62880,5
62881,4
62882,0
62883,1
62884,7
62885,1
62886,5
62887,1
62888,4
62889,0
62890,0
62891,5
62892,5
62893,0
62894,2
62895,3
62896,5
62897,1
62898,5
62899,1
62900,1
62901,0
62902,5
62903,0
62904,5
62905,6
62906,0
62907,0
62908,0
62909,6
62910,1
62911,5
62912,5
62913,0
62914,0
62915,0
62916,5
62917,0
62918,6
62919,0
62920,5
62921,0
62922,4
62923,7
62924,6
62925,0
62926,3
62927,3
62928,3
62929,7
62930,7
62931,8
62932,0
62933,1
62934,1
62935,6
62936,0
62937,5
62938,3
62939,0
62940,1
62941,5
62942,7
62943,1
62944,5
62945,0
62946,0
62947,5
62948,6
62949,3
62950,5
62951,0
62952,0
62953,6
62954,0
62955,1
62956,3
62957,1
62958,0
62959,6
62960,0
62961,5
62962,0
62963,5
62964,7
62965,0
62966,0
62967,6
62968,5
62969,5
62970,5
62971,0
62972,5
62973,3
62974,5
62975,3
62976,4
62977,5
62978,6
62979,0
62980,5
62981,6
62982,4
62983,4
62984,1
62985,0
62986,0
62987,4
62988,5
62989,2
62990,5
62991,0
62992,4
62993,4
62994,0
62995,0
62996,6
62997,0
62998,0
62999,3
63000,0
63001,2
63002,5
63003,7
63004,3
63005,0
63006,5
63007,1
63008,8
63009,0
63010,4
63011,1
63012,5
63013,6
63014,5
63015,5
63016,4
63017,3
63018,2
63019,6
63020,4
63021,2
63022,5
63023,5
63024,0
63025,1
63026,3
63027,7
63028,4
63029,6
63030,1
63031,5
63032,0
63033,5
63034,6
63035,0
63036,5
63037,1
63038,5
63039,1
63040,0
63041,0
63042,6
63043,6
63044,1
63045,6
63046,5
63047,0
63048,5
63049,3
63050,5
63051,4
63052,6
63053,5
63054,5
63055,3
63056,5
63057,5
63058,4
63059,0
63060,1
63061,0
63062,0
63063,1
63064,5
63065,6
63066,4
63067,4
63068,0
63069,5
63070,5
63071,0
63072,5
63073,6
63074,0
63075,1
63076,3
63077,3
63078,5
63079,3
63080,6
63081,5
63082,0
63083,0
63084,6
63085,0
63086,3
63087,4
63088,6
63089,5
63090,4
63091,0
63092,8
63093,0
63094,6
63095,5
63096,6
63097,2
63098,4
63099,6
63100,6
63101,0
63102,6
63103,5
63104,4
63105,0
63106,5
63107,0
63108,0
63109,0
63110,7
63111,5
63112,4
63113,0
63114,6
63115,6
63116,6
63117,4
63118,4
63119,6
63120,6
63121,3
63122,4
63123,0
63124,2
63125,4
63126,7
63127,4
63128,5
63129,6
63130,7
63131,1
63132,5
63133,0
63134,6
63135,0
63136,6
63137,4
63138,5
63139,4
63140,5
63141,0
63142,0
63143,0
63144,0
63145,2
63146,6
63147,0
63148,7
63149,4
63150,5
63151,4
63152,1
63153,6
63154,0
63155,5
63156,0
63157,0
63158,6
63159,0
63160,5
63161,0
63162,1
63163,6
63164,6
63165,1
63166,0
63167,0
63168,0
63169,3
63170,3
63171,0
63172,0
63173,4
63174,4
63175,6
63176,0
63177,1
63178,0
63179,0
63180,0
63181,6
63182,5
63183,7
63184,1
63185,4
63186,5
63187,7
63188,0
63189,0
63190,1
63191,2
63192,3
63193,0
63194,0
63195,1
63196,3
63197,3
63198,0
63199,0
63200,5
63201,1
63202,0
63203,6
63204,0
63205,4
63206,0
63207,5
63208,2
63209,5
63210,0
63211,0
63212,0
63213,0
63214,0
63215,5
63216,5
63217,1
63218,4
63219,4
63220,0
63221,4
63222,1
63223,0
63224,6
63225,5
63226,0
63227,3
63228,7
63229,3
63230,5
63231,5
63232,0
63233,6
63234,1
63235,5
63236,0
63237,0
63238,5
63239,4
63240,6
63241,6
63242,4
63243,4
63244,0
63245,1
63246,3
63247,5
63248,0
63249,0
63250,6
63251,0
63252,5
63253,0
63254,0
63255,5
63256,1
63257,0
63258,7
63259,4
63260,0
63261,1
63262,5
63263,0
63264,2
63265,2
63266,6
63267,1
63268,0
63269,5
63270,6
63271,0
63272,5
63273,0
63274,7
63275,5
63276,2
63277,1
63278,3
63279,5
63280,4
63281,4
63282,8
63283,0
63284,6
63285,5
63286,5
63287,0
63288,3
63289,0
63290,4
63291,5
63292,2
63293,0
63294,5
63295,7
63296,5
63297,4
63298,0
63299,2
63300,6
63301,6
63302,0
63303,4
63304,0
63305,6
63306,2
63307,4
63308,4
63309,6
63310,0
63311,0
63312,6
63313,7
63314,0
63315,0
63316,0
63317,1
63318,0
63319,0
63320,4
63321,4
63322,2
63323,3
63324,0
63325,5
63326,5
63327,0
63328,0
63329,5
63330,5
63331,0
63332,0
63333,0
63334,5
63335,5
63336,6
63337,6
63338,6
63339,1
63340,0
63341,2
63342,1
63343,3
63344,5
63345,5
63346,6
63347,7
63348,0
63349,5
63350,4
63351,6
63352,5
63353,0
63354,0
63355,1
63356,0
63357,4
63358,6
63359,0
63360,1
63361,5
63362,0
63363,5
63364,5
63365,0
63366,0
63367,6
63368,6
63369,0
63370,0
63371,4
63372,6
63373,7
63374,3
63375,1
63376,0
63377,1
63378,0
63379,4
63380,5
63381,0
63382,6
63383,5
63384,0
63385,0
63386,4
63387,0
63388,6
63389,0
63390,5
63391,5
63392,6
63393,4
63394,5
63395,3
63396,4
63397,0
63398,5
63399,0
63400,6
63401,0
63402,6
63403,1
63404,2
63405,5
63406,0
63407,0
63408,6
63409,6
63410,5
63411,5
63412,0
63413,0
63414,3
63415,5
63416,5
63417,0
63418,7
63419,0
63420,0
63421,2
63422,6
63423,0
63424,1
63425,0
63426,5
63427,5
63428,3
63429,0
63430,0
63431,4
63432,0
63433,0
63434,0
63435,0
63436,6
63437,0
63438,5
63439,2
63440,0
63441,5
63442,5
63443,2
63444,4
63445,4
63446,1
63447,0
63448,1
63449,3
63450,0
63451,5
63452,3
63453,6
63454,5
63455,0
63456,5
63457,3
63458,0
63459,4
63460,1
63461,0
63462,0
63463,5
63464,0
63465,0
63466,3
63467,3
63468,0
63469,6
63470,0
63471,0
63472,7
63473,2
63474,6
63475,0
63476,5
63477,1
63478,3
63479,0
63480,0
63481,5
63482,2
63483,1
63484,0
63485,3
63486,0
63487,6
63488,0
63489,5
63490,5
63491,0
63492,5
63493,4
63494,0
63495,0
63496,3
63497,0
63498,0
63499,7
63500,4
63501,5
63502,0
63503,0
63504,5
63505,0
63506,4
63507,6
63508,3
63509,5
63510,0
63511,6
63512,1
63513,0
63514,6
63515,5
63516,5
63517,5
63518,0
63519,5
63520,5
63521,4
63522,0
63523,5
63524,0
63525,1
63526,6
63527,5
63528,7
63529,7
63530,6
63531,3
63532,5
63533,6
63534,0
63535,7
63536,2
63537,5
63538,6
63539,0
63540,7
63541,4
63542,0
63543,6
63544,7
63545,0
63546,7
63547,1
63548,7
63549,0
63550,0
63551,0
63552,0
63553,5
63554,6
63555,0
63556,5
63557,6
63558,1
63559,0
63560,0
63561,4
63562,4
63563,6
63564,5
63565,5
63566,0
63567,0
63568,1
63569,5
63570,0
63571,6
63572,0
63573,0
63574,6
63575,4
63576,1
63577,5
63578,3
63579,3
63580,4
63581,4
63582,6
63583,4
63584,3
63585,6
63586,0
63587,0
63588,0
63589,6
63590,4
63591,5
63592,5
63593,6
63594,1
63595,3
63596,6
63597,6
63598,7
63599,0
63600,0
63601,3
63602,4
63603,0
63604,2
63605,2
63606,5
63607,4
63608,4
63609,4
63610,5
63611,4
63612,2
63613,0
63614,6
63615,6
63616,1
63617,0
63618,5
63619,5
63620,5
63621,6
63622,0
63623,0
63624,7
63625,0
63626,6
63627,0
63628,8
63629,5
63630,1
63631,0
63632,4
63633,3
63634,0
63635,0
63636,1
63637,6
63638,6
63639,2
63640,6
63641,3
63642,6
63643,0
63644,0
63645,4
63646,0
63647,1
63648,7
63649,0
63650,5
63651,6
63652,5
63653,6
63654,5
63655,5
63656,6
63657,0
63658,0
63659,0
63660,0
63661,7
63662,4
63663,6
63664,4
63665,0
63666,6
63667,0
63668,0
63669,0
63670,6
63671,6
63672,4
63673,4
63674,6
63675,5
63676,3
63677,0
63678,0
63679,0
63680,5
63681,5
63682,0
63683,0
63684,0
63685,1
63686,4
63687,0
63688,1
63689,7
63690,6
63691,0
63692,6
63693,7
63694,6
63695,5
63696,6
63697,3
63698,5
63699,5
63700,0
63701,0
63702,1
63703,0
63704,2
63705,6
63706,4
63707,5
63708,7
63709,5
63710,7
63711,0
63712,4
63713,3
63714,5
63715,2
63716,5
63717,0
63718,5
63719,3
63720,2
63721,5
63722,6
63723,5
63724,1
63725,5
63726,0
63727,0
63728,7
63729,6
63730,7
63731,0
63732,5
63733,0
63734,5
63735,6
63736,0
63737,0
63738,0
63739,1
63740,1
63741,0
63742,5
63743,5
63744,0
63745,5
63746,5
63747,3
63748,0
63749,0
63750,4
63751,0
63752,6
63753,0
63754,0
63755,4
63756,0
63757,4
63758,3
63759,0
63760,2
63761,6
63762,3
63763,3
63764,5
63765,5
63766,5
63767,0
63768,4
63769,7
63770,0
63771,3
63772,1
63773,3
63774,4
63775,6
63776,0
63777,5
63778,0
63779,2
63780,6
63781,0
63782,4
63783,5
63784,6
63785,3
63786,2
63787,4
63788,0
63789,5
63790,0
63791,4
63792,0
63793,0
63794,0
63795,3
63796,3
63797,6
63798,0
63799,5
63800,0
63801,3
63802,4
63803,2
63804,6
63805,3
63806,2
63807,3
63808,0
63809,6
63810,3
63811,4
63812,6
63813,5
63814,0
63815,0
63816,4
63817,5
63818,0
63819,1
63820,0
63821,4
63822,0
63823,5
63824,0
63825,0
63826,0
63827,7
63828,0
63829,6
63830,3
63831,0
63832,5
63833,1
63834,1
63835,4
63836,0
63837,7
63838,1
63839,4
63840,1
63841,0
63842,0
63843,6
63844,5
63845,2
63846,6
63847,4
63848,6
63849,5
63850,4
63851,1
63852,0
63853,1
63854,8
63855,7
63856,0
63857,1
63858,5
63859,6
63860,6
63861,0
63862,0
63863,1
63864,0
63865,0
63866,3
63867,0
63868,1
63869,6
63870,0
63871,0
63872,5
63873,5
63874,7
63875,0
63876,0
63877,6
63878,7
63879,0
63880,0
63881,7
63882,4
63883,0
63884,5
63885,5
63886,4
63887,4
63888,6
63889,5
63890,0
63891,0
63892,7
63893,0
63894,4
63895,0
63896,0
63897,5
63898,4
63899,0
63900,5
63901,3
63902,6
63903,5
63904,0
63905,1
63906,5
63907,5
63908,6
63909,5
63910,3
63911,3
63912,0
63913,3
63914,3
63915,6
63916,0
63917,0
63918,4
63919,0
63920,4
63921,5
63922,6
63923,4
63924,6
63925,5
63926,5
63927,3
63928,0
63929,4
63930,5
63931,5
63932,0
63933,0
63934,6
63935,2
63936,3
63937,2
63938,3
63939,5
63940,1
63941,5
63942,0
63943,1
63944,4
63945,4
63946,0
63947,4
63948,7
63949,1
63950,5
63951,8
63952,1
63953,6
63954,0
63955,6
63956,3
63957,2
63958,0
63959,0
63960,0
63961,5
63962,6
63963,0
63964,2
63965,4
63966,5
63967,5
63968,4
63969,1
63970,5
63971,0
63972,5
63973,1
63974,0
63975,0
63976,0
63977,4
63978,0
63979,3
63980,6
63981,3
63982,7
63983,0
63984,6
63985,1
63986,0
63987,6
63988,5
63989,4
63990,7
63991,0
63992,4
63993,0
63994,0
63995,1
63996,3
63997,5
63998,5
63999,0
64000,0
64001,4
64002,5
64003,4
64004,0
64005,4
64006,6
64007,1
64008,6
64009,1
64010,0
64011,5
64012,6
64013,3
64014,4
64015,7
64016,0
64017,5
64018,1
64019,2
64020,4
64021,5
64022,6
64023,0
64024,6
64025,4
64026,5
64027,1
64028,1
64029,4
64030,0
64031,6
64032,0
64033,7
64034,0
64035,0
64036,0
64037,0
64038,6
64039,0
64040,0
64041,0
64042,0
64043,3
64044,6
64045,4
64046,0
64047,7
64048,4
64049,7
64050,6
64051,0
64052,0
64053,6
64054,0
64055,4
64056,5
64057,5
64058,5
64059,5
64060,0
64061,1
64062,0
64063,4
64064,0
64065,0
64066,0
64067,5
64068,6
64069,1
64070,3
64071,2
64072,0
64073,5
64074,0
64075,0
64076,6
64077,0
64078,0
64079,1
64080,0
64081,4
64082,4
64083,3
64084,6
64085,0
64086,6
64087,5
64088,5
64089,5
64090,3
64091,6
64092,6
64093,0
64094,6
64095,4
64096,3
64097,0
64098,0
64099,0
64100,6
64101,6
64102,6
64103,5
64104,5
64105,3
64106,3
64107,6
64108,0
64109,1
64110,0
64111,1
64112,2
64113,5
64114,2
64115,0
64116,6
64117,3
64118,0
64119,5
64120,0
64121,1
64122,6
64123,2
64124,6
64125,5
64126,4
64127,3
64128,4
64129,4
64130,2
64131,0
64132,5
64133,5
64134,0
64135,6
64136,6
64137,0
64138,0
64139,4
64140,3
64141,0
64142,6
64143,6
64144,0
64145,5
64146,5
64147,1
64148,3
64149,5
64150,1
64151,0
64152,7
64153,5
64154,6
64155,1
64156,0
64157,4
64158,4
64159,3
64160,7
64161,2
64162,1
64163,2
64164,0
64165,4
64166,1
64167,4
64168,3
64169,0
64170,6
64171,4
64172,3
64173,3
64174,4
64175,4
64176,6
64177,3
64178,4
64179,4
64180,0
64181,1
64182,6
64183,6
64184,3
64185,6
64186,0
64187,4
64188,6
64189,3
64190,0
64191,0
64192,2
64193,6
64194,5
64195,3
64196,6
64197,6
64198,7
64199,0
64200,6
64201,1
64202,1
64203,1
64204,4
64205,6
64206,5
64207,3
64208,0
64209,5
64210,5
64211,1
64212,5
64213,7
64214,1
64215,0
64216,6
64217,0
64218,0
64219,5
64220,0
64221,0
64222,0
64223,0
64224,0
64225,1
64226,0
64227,7
64228,3
64229,0
64230,7
64231,1
64232,5
64233,4
64234,0
64235,6
64236,0
64237,1
64238,4
64239,0
64240,0
64241,6
64242,5
64243,0
64244,0
64245,7
64246,0
64247,3
64248,5
64249,4
64250,0
64251,1
64252,4
64253,6
64254,6
64255,6
64256,0
64257,0
64258,0
64259,5
64260,1
64261,0
64262,4
64263,0
64264,0
64265,3
64266,5
64267,2
64268,4
64269,5
64270,0
64271,0
64272,5
64273,6
64274,6
64275,0
64276,4
64277,4
64278,5
64279,1
64280,0
64281,5
64282,4
64283,6
64284,1
64285,3
64286,4
64287,0
64288,3
64289,1
64290,4
64291,1
64292,4
64293,1
64294,3
64295,0
64296,5
64297,1
64298,4
64299,1
64300,4
64301,6
64302,0
64303,5
64304,5
64305,3
64306,5
64307,5
64308,6
64309,0
64310,5
64311,3
64312,6
64313,0
64314,0
64315,0
64316,0
64317,4
64318,0
64319,0
64320,0
64321,2
64322,4
64323,0
64324,0
64325,0
64326,6
64327,5
64328,6
64329,5
64330,4
64331,4
64332,0
64333,5
64334,6
64335,5
64336,6
64337,7
64338,5
64339,7
64340,6
64341,8
64342,5
64343,0
64344,4
64345,0
64346,6
64347,1
64348,1
64349,0
64350,4
64351,0
64352,1
64353,0
64354,2
64355,6
64356,0
64357,6
64358,5
64359,6
64360,5
64361,5
64362,0
64363,1
64364,6
64365,5
64366,6
64367,0
64368,0
64369,3
64370,5
64371,0
64372,1
64373,6
64374,0
64375,2
64376,5
64377,4
64378,7
64379,0
64380,0
64381,5
64382,7
64383,5
64384,7
64385,4
64386,0
64387,2
64388,4
64389,0
64390,7
64391,0
64392,6
64393,6
64394,1
64395,5
64396,0
64397,5
64398,5
64399,7
64400,0
64401,0
64402,3
64403,4
64404,5
64405,5
64406,4
64407,5
64408,0
64409,0
64410,0
64411,0
64412,5
64413,6
64414,6
64415,6
64416,0
64417,5
64418,6
64419,0
64420,1
64421,0
64422,5
64423,1
64424,0
64425,0
64426,5
64427,6
64428,0
64429,5
64430,3
64431,6
64432,6
64433,5
64434,3
64435,0
64436,1
64437,3
64438,5
64439,6
64440,2
64441,6
64442,4
64443,1
64444,4
64445,6
64446,0
64447,0
64448,5
64449,1
64450,5
64451,5
64452,4
64453,5
64454,1
64455,2
64456,5
64457,1
64458,2
64459,6
64460,5
64461,0
64462,0
64463,7
64464,7
64465,0
64466,6
64467,4
64468,0
64469,4
64470,4
64471,3
64472,0
64473,0
64474,0
64475,0
64476,0
64477,0
64478,5
64479,6
64480,0
64481,0
64482,1
64483,5
64484,0
64485,3
64486,5
64487,3
64488,0
64489,0
64490,6
64491,0
64492,6
64493,5
64494,0
64495,4
64496,2
64497,6
64498,1
64499,0
64500,5
64501,4
64502,4
64503,1
64504,3
64505,4
64506,4
64507,6
64508,1
64509,0
64510,0
64511,1
64512,6
64513,6
64514,4
64515,0
64516,6
64517,4
64518,6
64519,4
64520,5
64521,0
64522,5
64523,0
64524,6
64525,5
64526,5
64527,5
64528,1
64529,3
64530,5
64531,7
64532,0
64533,4
64534,0
64535,0
64536,1
64537,3
64538,0
64539,0
64540,7
64541,5
64542,1
64543,2
64544,5
64545,0
64546,2
64547,1
64548,4
64549,6
64550,4
64551,6
64552,6
64553,5
64554,3
64555,6
64556,0
64557,5
64558,5
64559,5
64560,3
64561,3
64562,6
64563,1
64564,0
64565,0
64566,0
64567,6
64568,5
64569,7
64570,5
64571,3
64572,5
64573,3
64574,1
64575,3
64576,0
64577,5
64578,3
64579,3
64580,5
64581,7
64582,6
64583,1
64584,6
64585,5
64586,2
64587,6
64588,1
64589,0
64590,0
64591,0
64592,5
64593,7
64594,4
64595,0
64596,0
64597,5
64598,0
64599,3
64600,0
64601,5
64602,4
64603,5
64604,0
64605,0
64606,5
64607,6
64608,0
64609,5
64610,0
64611,5
64612,6
64613,5
64614,0
64615,7
64616,6
64617,4
64618,0
64619,0
64620,0
64621,1
64622,2
64623,4
64624,5
64625,5
64626,4
64627,6
64628,6
64629,6
64630,3
64631,6
64632,5
64633,0
64634,0
64635,3
64636,0
64637,5
64638,6
64639,5
64640,0
64641,5
64642,5
64643,0
64644,6
64645,5
64646,0
64647,0
64648,6
64649,1
64650,0
64651,4
64652,5
64653,0
64654,4
64655,3
64656,0
64657,5
64658,2
64659,5
64660,5
64661,0
64662,1
64663,6
64664,6
64665,0
64666,5
64667,2
64668,5
64669,0
64670,4
64671,3
64672,5
64673,5
64674,0
64675,7
64676,5
64677,0
64678,5
64679,3
64680,0
64681,0
64682,5
64683,2
64684,2
64685,0
64686,0
64687,0
64688,0
64689,5
64690,4
64691,4
64692,0
64693,4
64694,5
64695,2
64696,0
64697,3
64698,6
64699,0
64700,5
64701,5
64702,3
64703,6
64704,5
64705,2
64706,0
64707,1
64708,5
64709,5
64710,3
64711,6
64712,0
64713,4
64714,4
64715,3
64716,5
64717,4
64718,5
64719,5
64720,6
64721,6
64722,0
64723,0
64724,0
64725,1
64726,1
64727,5
64728,5
64729,0
64730,7
64731,1
64732,4
64733,0
64734,4
64735,1
64736,1
64737,4
64738,1
64739,0
64740,0
64741,4
64742,0
64743,0
64744,1
64745,5
64746,3
64747,4
64748,1
64749,1
64750,5
64751,2
64752,6
64753,0
64754,3
64755,6
64756,5
64757,0
64758,4
64759,5
64760,0
64761,3
64762,1
64763,4
64764,0
64765,1
